id,Category,len,color,fit_shape,length,occasion,ornamentation,pattern,print_or_pattern_type,sleeve_length,sleeve_styling,attr_10
28702,Kurtis,9,pink,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
28703,Kurtis,9,yellow,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,
28704,Kurtis,9,white,,,,default,,default,three-quarter sleeves,regular,
28705,Kurtis,9,green,,calf length,daily,net,,,three-quarter sleeves,regular,
28706,Kurtis,9,maroon,,knee length,,default,solid,solid,three-quarter sleeves,regular,
28707,Kurtis,9,navy blue,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,
28708,Kurtis,9,purple,,,,default,default,default,,,
28709,Kurtis,9,purple,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,
28710,Kurtis,9,red,a-line,,daily,net,,,short sleeves,regular,
28711,Kurtis,9,maroon,a-line,,daily,net,,solid,short sleeves,regular,
28712,Kurtis,9,red,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
28713,Kurtis,9,yellow,a-line,,daily,,solid,,three-quarter sleeves,regular,
28714,Kurtis,9,maroon,a-line,,daily,,solid,,short sleeves,regular,
28715,Kurtis,9,navy blue,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
28716,Kurtis,9,maroon,,,daily,default,solid,solid,three-quarter sleeves,regular,
28717,Kurtis,9,navy blue,straight,,daily,net,default,,three-quarter sleeves,regular,
28718,Kurtis,9,pink,,,daily,,default,default,short sleeves,regular,
28719,Kurtis,9,red,a-line,,daily,net,,,three-quarter sleeves,regular,
28720,Kurtis,9,black,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,
28721,Kurtis,9,black,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,
28722,Kurtis,9,maroon,a-line,,,default,solid,,three-quarter sleeves,regular,
28723,Kurtis,9,maroon,straight,knee length,daily,net,,solid,three-quarter sleeves,regular,
28724,Kurtis,9,blue,,,daily,net,,solid,three-quarter sleeves,regular,
28725,Kurtis,9,red,a-line,knee length,,,,solid,sleeveless,sleeveless,
28726,Kurtis,9,red,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
28727,Kurtis,9,red,,knee length,party,default,,solid,three-quarter sleeves,regular,
28728,Kurtis,9,multicolor,,knee length,daily,,solid,solid,three-quarter sleeves,regular,
28729,Kurtis,9,navy blue,a-line,,daily,net,,solid,short sleeves,regular,
28730,Kurtis,9,,a-line,,daily,,solid,,three-quarter sleeves,regular,
28731,Kurtis,9,purple,,knee length,daily,,solid,solid,three-quarter sleeves,regular,
28732,Kurtis,9,black,straight,,daily,net,solid,solid,three-quarter sleeves,regular,
28733,Kurtis,9,navy blue,a-line,,daily,,solid,solid,three-quarter sleeves,regular,
28734,Kurtis,9,red,,,daily,,solid,solid,three-quarter sleeves,regular,
28735,Kurtis,9,red,,knee length,daily,net,,solid,three-quarter sleeves,regular,
28736,Kurtis,9,red,,,,net,solid,solid,three-quarter sleeves,regular,
28737,Kurtis,9,navy blue,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,
28738,Kurtis,9,green,a-line,calf length,daily,,,default,three-quarter sleeves,regular,
28739,Kurtis,9,blue,,calf length,daily,,default,,three-quarter sleeves,regular,
28740,Kurtis,9,maroon,a-line,knee length,daily,net,,solid,three-quarter sleeves,regular,
28741,Kurtis,9,yellow,,calf length,daily,,,default,short sleeves,regular,
28742,Kurtis,9,maroon,straight,calf length,daily,,,,three-quarter sleeves,regular,
28743,Kurtis,9,red,,,daily,net,solid,,three-quarter sleeves,regular,
28744,Kurtis,9,multicolor,,calf length,daily,default,default,,three-quarter sleeves,regular,
28745,Kurtis,9,red,,,daily,default,,solid,three-quarter sleeves,regular,
28746,Kurtis,9,black,straight,calf length,daily,net,,default,short sleeves,regular,
28747,Kurtis,9,yellow,,knee length,daily,,solid,solid,three-quarter sleeves,regular,
28748,Kurtis,9,maroon,straight,calf length,daily,net,solid,,three-quarter sleeves,regular,
28749,Kurtis,9,black,a-line,calf length,daily,,solid,solid,three-quarter sleeves,regular,
28750,Kurtis,9,black,a-line,,daily,net,solid,,sleeveless,sleeveless,
28751,Kurtis,9,purple,a-line,,daily,default,,solid,three-quarter sleeves,regular,
28752,Kurtis,9,red,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,
28753,Kurtis,9,red,a-line,knee length,daily,,,solid,sleeveless,regular,
28754,Kurtis,9,red,a-line,,daily,default,solid,solid,sleeveless,sleeveless,
28755,Kurtis,9,black,a-line,,daily,,solid,solid,three-quarter sleeves,regular,
28756,Kurtis,9,black,,calf length,daily,,,solid,three-quarter sleeves,regular,
28757,Kurtis,9,red,,knee length,daily,,solid,solid,short sleeves,regular,
28758,Kurtis,9,multicolor,a-line,,daily,,,default,three-quarter sleeves,regular,
28759,Kurtis,9,multicolor,a-line,,party,,default,,three-quarter sleeves,regular,
28760,Kurtis,9,multicolor,,calf length,daily,default,default,default,three-quarter sleeves,regular,
28761,Kurtis,9,black,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
28762,Kurtis,9,maroon,straight,calf length,daily,net,,,three-quarter sleeves,regular,
28763,Kurtis,9,grey,a-line,calf length,daily,net,,,three-quarter sleeves,regular,
28764,Kurtis,9,blue,a-line,knee length,daily,default,,default,short sleeves,regular,
28765,Kurtis,9,blue,a-line,,daily,,default,default,three-quarter sleeves,regular,
28766,Kurtis,9,black,straight,,daily,,,solid,three-quarter sleeves,regular,
28767,Kurtis,9,red,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,
28768,Kurtis,9,green,,,party,default,,default,three-quarter sleeves,regular,
28769,Kurtis,9,black,straight,calf length,daily,net,default,,three-quarter sleeves,regular,
28770,Kurtis,9,maroon,a-line,knee length,daily,net,,,three-quarter sleeves,regular,
28771,Kurtis,9,maroon,a-line,,daily,default,solid,solid,three-quarter sleeves,regular,
28772,Kurtis,9,red,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
28773,Kurtis,9,maroon,,,,default,default,default,,regular,
28774,Kurtis,9,maroon,,,daily,net,solid,solid,three-quarter sleeves,regular,
28775,Kurtis,9,maroon,straight,,daily,net,,default,three-quarter sleeves,regular,
28776,Kurtis,9,red,a-line,,daily,,solid,solid,three-quarter sleeves,regular,
28777,Kurtis,9,maroon,,,daily,,default,,three-quarter sleeves,regular,
28778,Kurtis,9,black,a-line,calf length,daily,,,solid,three-quarter sleeves,regular,
28779,Kurtis,9,blue,,,daily,,default,default,three-quarter sleeves,regular,
28780,Kurtis,9,black,a-line,,,,solid,solid,three-quarter sleeves,regular,
28781,Kurtis,9,yellow,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
28782,Kurtis,9,black,a-line,,daily,,solid,solid,three-quarter sleeves,regular,
28783,Kurtis,9,,a-line,knee length,daily,,,solid,three-quarter sleeves,regular,
28784,Kurtis,9,yellow,a-line,,,,,default,short sleeves,regular,
28785,Kurtis,9,red,,knee length,daily,,solid,solid,short sleeves,regular,
28786,Kurtis,9,red,straight,,daily,net,default,default,three-quarter sleeves,regular,
28787,Kurtis,9,maroon,a-line,calf length,daily,net,,solid,short sleeves,regular,
28788,Kurtis,9,navy blue,,,daily,,solid,solid,sleeveless,sleeveless,
28789,Kurtis,9,maroon,,knee length,daily,net,,solid,short sleeves,regular,
28790,Kurtis,9,red,,,daily,,solid,solid,three-quarter sleeves,regular,
28791,Kurtis,9,multicolor,a-line,calf length,daily,,,,three-quarter sleeves,regular,
28792,Kurtis,9,maroon,,,daily,,solid,,sleeveless,sleeveless,
28793,Kurtis,9,black,,knee length,daily,,,solid,short sleeves,regular,
28794,Kurtis,9,multicolor,,,daily,,solid,solid,three-quarter sleeves,regular,
28795,Kurtis,9,black,a-line,knee length,,,solid,,short sleeves,regular,
28796,Kurtis,9,black,a-line,,daily,net,,solid,three-quarter sleeves,regular,
28797,Kurtis,9,red,,,party,default,solid,,short sleeves,regular,
28798,Kurtis,9,black,,,daily,,solid,solid,three-quarter sleeves,regular,
28799,Kurtis,9,black,a-line,,daily,,solid,solid,short sleeves,regular,
28800,Kurtis,9,red,,knee length,daily,net,,solid,short sleeves,regular,
28801,Kurtis,9,black,,,daily,net,,,three-quarter sleeves,regular,
28802,Kurtis,9,black,,,daily,net,solid,solid,three-quarter sleeves,regular,
28803,Kurtis,9,multicolor,a-line,calf length,daily,net,,solid,three-quarter sleeves,regular,
28804,Kurtis,9,maroon,,,daily,net,solid,,three-quarter sleeves,regular,
28805,Kurtis,9,red,,,daily,net,solid,,three-quarter sleeves,regular,
28806,Kurtis,9,black,,,daily,net,solid,,three-quarter sleeves,regular,
28807,Kurtis,9,blue,straight,,daily,,solid,,three-quarter sleeves,regular,
28808,Kurtis,9,blue,a-line,,party,net,,solid,three-quarter sleeves,regular,
28809,Kurtis,9,blue,,,daily,net,solid,solid,three-quarter sleeves,regular,
28810,Kurtis,9,red,a-line,knee length,daily,,,default,three-quarter sleeves,regular,
28811,Kurtis,9,yellow,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,
28812,Kurtis,9,red,,calf length,daily,default,,,three-quarter sleeves,regular,
28813,Kurtis,9,green,,,party,,default,default,three-quarter sleeves,regular,
28814,Kurtis,9,black,,,daily,net,,solid,three-quarter sleeves,regular,
28815,Kurtis,9,red,a-line,knee length,daily,,,,short sleeves,regular,
28816,Kurtis,9,yellow,,knee length,daily,net,solid,,three-quarter sleeves,regular,
28817,Kurtis,9,yellow,a-line,,daily,,solid,,three-quarter sleeves,regular,
28818,Kurtis,9,black,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,
28819,Kurtis,9,maroon,a-line,,daily,net,,solid,three-quarter sleeves,regular,
28820,Kurtis,9,blue,a-line,knee length,daily,net,,solid,short sleeves,regular,
28821,Kurtis,9,maroon,,,daily,default,solid,solid,three-quarter sleeves,regular,
28822,Kurtis,9,green,,,daily,net,solid,solid,three-quarter sleeves,regular,
28823,Kurtis,9,red,,,daily,default,default,,three-quarter sleeves,regular,
28824,Kurtis,9,multicolor,a-line,calf length,daily,,default,default,three-quarter sleeves,regular,
28825,Kurtis,9,grey,a-line,,daily,,solid,,three-quarter sleeves,regular,
28826,Kurtis,9,yellow,,calf length,daily,default,,,three-quarter sleeves,regular,
28827,Kurtis,9,pink,,calf length,daily,,default,,three-quarter sleeves,regular,
28828,Kurtis,9,blue,a-line,calf length,daily,default,default,,three-quarter sleeves,regular,
28829,Kurtis,9,maroon,a-line,,party,net,,solid,three-quarter sleeves,regular,
28830,Kurtis,9,green,,,daily,net,solid,,three-quarter sleeves,regular,
28831,Kurtis,9,navy blue,,calf length,daily,,,default,three-quarter sleeves,regular,
28832,Kurtis,9,green,,calf length,daily,net,solid,solid,three-quarter sleeves,regular,
28833,Kurtis,9,black,,calf length,daily,,solid,,three-quarter sleeves,regular,
28834,Kurtis,9,navy blue,a-line,,daily,net,,,sleeveless,sleeveless,
28835,Kurtis,9,green,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,
28836,Kurtis,9,purple,,,daily,,default,default,,,
28837,Kurtis,9,blue,a-line,,daily,net,,,three-quarter sleeves,regular,
28838,Kurtis,9,red,,,daily,,solid,solid,three-quarter sleeves,regular,
28839,Kurtis,9,purple,,,daily,net,solid,solid,three-quarter sleeves,regular,
28840,Kurtis,9,red,,knee length,,,solid,solid,sleeveless,sleeveless,
28841,Kurtis,9,pink,,knee length,party,,default,default,three-quarter sleeves,regular,
28842,Kurtis,9,maroon,straight,,daily,,default,,three-quarter sleeves,regular,
28843,Kurtis,9,maroon,a-line,,daily,net,,solid,three-quarter sleeves,regular,
28844,Kurtis,9,maroon,,,daily,,solid,,short sleeves,regular,
28845,Kurtis,9,navy blue,,calf length,daily,net,solid,,three-quarter sleeves,regular,
28846,Kurtis,9,black,a-line,knee length,daily,,solid,solid,short sleeves,regular,
28847,Kurtis,9,black,,knee length,daily,net,solid,,three-quarter sleeves,regular,
28848,Kurtis,9,navy blue,,,daily,,default,,three-quarter sleeves,regular,
28849,Kurtis,9,blue,,knee length,daily,net,,solid,three-quarter sleeves,regular,
28850,Kurtis,9,,,knee length,daily,net,,,three-quarter sleeves,regular,
28851,Kurtis,9,multicolor,,,party,default,,default,three-quarter sleeves,regular,
28852,Kurtis,9,yellow,,,daily,,,solid,three-quarter sleeves,regular,
28853,Kurtis,9,blue,,knee length,,,solid,,three-quarter sleeves,regular,
28854,Kurtis,9,red,,knee length,daily,,,,short sleeves,regular,
28855,Kurtis,9,black,,,daily,net,,solid,sleeveless,sleeveless,
28856,Kurtis,9,red,,,daily,,solid,solid,short sleeves,regular,
28857,Kurtis,9,purple,a-line,,party,net,,solid,three-quarter sleeves,regular,
28858,Kurtis,9,red,a-line,,daily,net,solid,,three-quarter sleeves,regular,
28859,Kurtis,9,red,,,party,default,,,three-quarter sleeves,regular,
28860,Kurtis,9,black,,calf length,daily,net,,solid,three-quarter sleeves,regular,
28861,Kurtis,9,black,,,daily,net,,solid,three-quarter sleeves,regular,
28862,Kurtis,9,maroon,a-line,knee length,daily,,solid,,short sleeves,regular,
28863,Kurtis,9,green,a-line,calf length,daily,net,,,three-quarter sleeves,regular,
28864,Kurtis,9,blue,a-line,,daily,,,,three-quarter sleeves,regular,
28865,Kurtis,9,red,,,daily,,solid,,three-quarter sleeves,regular,
28866,Kurtis,9,maroon,,calf length,daily,,default,default,short sleeves,regular,
28867,Kurtis,9,maroon,,calf length,daily,net,default,,short sleeves,regular,
28868,Kurtis,9,red,a-line,knee length,daily,net,,,three-quarter sleeves,regular,
28869,Kurtis,9,black,,,daily,net,default,default,short sleeves,regular,
28870,Kurtis,9,maroon,a-line,knee length,daily,net,,,three-quarter sleeves,regular,
28871,Kurtis,9,maroon,,calf length,daily,,solid,solid,three-quarter sleeves,regular,
28872,Kurtis,9,red,,knee length,daily,,,solid,three-quarter sleeves,regular,
28873,Kurtis,9,red,,knee length,daily,net,solid,,short sleeves,regular,
28874,Kurtis,9,maroon,,calf length,daily,,solid,,three-quarter sleeves,regular,
28875,Kurtis,9,black,,,daily,net,solid,solid,three-quarter sleeves,regular,
28876,Kurtis,9,blue,a-line,,daily,net,solid,,three-quarter sleeves,regular,
28877,Kurtis,9,grey,a-line,,party,,solid,solid,three-quarter sleeves,regular,
28878,Kurtis,9,yellow,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,
28879,Kurtis,9,maroon,,,daily,net,,solid,three-quarter sleeves,regular,
28880,Kurtis,9,multicolor,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
28881,Kurtis,9,black,straight,,daily,net,,,three-quarter sleeves,regular,
28882,Kurtis,9,navy blue,,,daily,,solid,solid,three-quarter sleeves,regular,
28883,Kurtis,9,navy blue,,,daily,,solid,solid,three-quarter sleeves,regular,
28884,Kurtis,9,blue,,,daily,,solid,,three-quarter sleeves,regular,
28885,Kurtis,9,maroon,a-line,knee length,daily,,solid,solid,sleeveless,sleeveless,
28886,Kurtis,9,red,,,daily,,solid,solid,three-quarter sleeves,regular,
28887,Kurtis,9,maroon,a-line,knee length,daily,,,solid,sleeveless,sleeveless,
28888,Kurtis,9,blue,,knee length,daily,net,,,three-quarter sleeves,regular,
28889,Kurtis,9,navy blue,a-line,,daily,,solid,solid,three-quarter sleeves,regular,
28890,Kurtis,9,black,,,daily,,solid,solid,short sleeves,regular,
28891,Kurtis,9,red,,calf length,daily,,solid,,three-quarter sleeves,regular,
28892,Kurtis,9,red,straight,,daily,,,solid,short sleeves,regular,
28893,Kurtis,9,grey,a-line,knee length,daily,,solid,solid,three-quarter sleeves,regular,
28894,Kurtis,9,green,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,
28895,Kurtis,9,yellow,a-line,knee length,daily,net,,,three-quarter sleeves,regular,
28896,Kurtis,9,green,a-line,,daily,net,solid,solid,three-quarter sleeves,regular,
28897,Kurtis,9,red,a-line,,daily,,,,three-quarter sleeves,regular,
28898,Kurtis,9,maroon,,knee length,daily,net,solid,solid,three-quarter sleeves,regular,
28899,Kurtis,9,black,a-line,knee length,daily,,,solid,sleeveless,sleeveless,
28900,Kurtis,9,black,,,daily,net,,solid,three-quarter sleeves,regular,
28901,Kurtis,9,yellow,,knee length,daily,net,,,three-quarter sleeves,regular,
28902,Kurtis,9,grey,,knee length,daily,,,solid,three-quarter sleeves,regular,
28903,Kurtis,9,,a-line,,daily,,,solid,three-quarter sleeves,regular,
28904,Kurtis,9,yellow,a-line,,daily,net,,solid,three-quarter sleeves,regular,
28905,Kurtis,9,navy blue,a-line,,daily,net,solid,,three-quarter sleeves,regular,
28906,Kurtis,9,pink,,,daily,,default,default,,,
28907,Kurtis,9,black,straight,knee length,daily,,default,,three-quarter sleeves,regular,
28908,Kurtis,9,blue,a-line,calf length,daily,,solid,,three-quarter sleeves,regular,
28909,Kurtis,9,yellow,a-line,,daily,net,,solid,three-quarter sleeves,regular,
28910,Kurtis,9,pink,a-line,,party,,,default,three-quarter sleeves,regular,
28911,Kurtis,9,grey,,,daily,default,default,,three-quarter sleeves,regular,
28912,Kurtis,9,black,straight,calf length,daily,net,,,three-quarter sleeves,regular,
28913,Kurtis,9,black,a-line,,daily,,solid,solid,sleeveless,sleeveless,
28914,Kurtis,9,red,,knee length,daily,net,,,three-quarter sleeves,regular,
28915,Kurtis,9,blue,a-line,,party,,default,,short sleeves,regular,
28916,Kurtis,9,navy blue,,calf length,daily,net,,,three-quarter sleeves,regular,
28917,Kurtis,9,red,,knee length,daily,net,solid,,three-quarter sleeves,regular,
28918,Kurtis,9,red,,knee length,,net,,,three-quarter sleeves,regular,
28919,Kurtis,9,pink,a-line,,,,,,short sleeves,regular,
28920,Kurtis,9,maroon,,,daily,net,,solid,three-quarter sleeves,regular,
28921,Kurtis,9,black,,knee length,daily,,solid,solid,three-quarter sleeves,regular,
28922,Kurtis,9,white,,,daily,,default,default,,,
28923,Kurtis,9,red,straight,calf length,daily,,default,default,three-quarter sleeves,regular,
28924,Kurtis,9,red,,,daily,net,,solid,short sleeves,regular,
28925,Kurtis,9,red,,knee length,daily,net,,,three-quarter sleeves,regular,
28926,Kurtis,9,green,,,daily,,,default,three-quarter sleeves,regular,
28927,Kurtis,9,grey,,,daily,net,,,three-quarter sleeves,regular,
28928,Kurtis,9,black,a-line,,daily,net,default,,three-quarter sleeves,regular,
28929,Kurtis,9,black,straight,,daily,net,solid,,three-quarter sleeves,regular,
28930,Kurtis,9,green,,calf length,daily,,solid,solid,three-quarter sleeves,regular,
28931,Kurtis,9,yellow,a-line,,daily,,,solid,short sleeves,regular,
